code,name,state,lat,lon,lat_raw,lon_raw,elevation_ft,mag_var,certification,utc_offset,has_fuel,fuel_types,avgas,mogas,jet_a1,jet_b,f34,fsii,jetplus,fuel_caveat,fuel_source,payment_methods,pay_carnet,pay_credit,pay_eftpos,pay_cash,pay_account,pay_app,pay_fuelcard,controlled,airspace_class,ctaf,frequencies,runway_count,runway_summary,handling_raw
YSCA,SCOTIA SANCTUARY,NSW,-33.205,141.166944,331218S,1411001E,180,9 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 122.6; CTAF 126.7,1,"17/35 Gravel, Earth",
YSCB,CANBERRA,ACT,-35.306944,149.195,351825S,1491142E,1887,13 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Credit card, Fuel card",False,True,False,False,False,False,True,True,"C, G",118.7,FIA 125.9; APP 124.5/125.9; ATIS 116.7/127.45; SMC 121.7; TWR 118.7,2,"12/30 ; 17/35 Grooved, Sealed","SWISSPORT - Ground Handling Agent: 0500-2200 Local DLY. AVBL AH with PN.
Phone 0402 167 265, Fax 02 6230 4050. Full handling services to CIVIL and MIL ACFT.
CANBERRA AIRPORT FUEL FACILITY: Phone 02 6248 6376, Fax 6248 6150, Managing Agent
Ampol. Ampol - JET A1, Shell - JET A1, Aerorefuellers - AVGAS via bowser only. AVGAS self serve
(accepts Aero Refuel Card, V and MC - unsuitable for fixed wing aircraft with wing span greater
than 12M).
CORPORATE AIR - Phone Ground Handling Manager 0400 774 012 (H24) or 02 6249 7044.
Email: fbo@corporate-air.com.au. VHF 126.40 C/S “Corporate Air Canberra”. Full ground handling
services to CIV ACFT and MIL ACFT up to B747 (PN for B747 apron) including Customs/
Quarantine, O/R JET A1, AVGAS, WC, potable water, O125, O133, O142, H536, S745, MMX60,
E1, E5, HPOX. DC, MC, V, AMEX.
Royal Australian Air Force (RAAF) MIL APN - Limited transit and overnight parking AVBL. RAAF
VIP movements take priority. APN not AVBL for military or civilian ACFT parking unless approved
by RAAF VIP Operations. Approved non-VIP ACFT may be subject to delays or unable to park on
APN at short notice.
ACFT handling – For APN AVBL CTC FBN 34SQN Air Support Services MON-FRI 0800-1700
Local. Phone: 02 6127 6344; Mobile 0455 194 083;
Email: fbn34sqn.airsupportservices@defence.gov.au. AH phone H24: Mobile 0474 800 870.
Inbound details – Approved inbound ACFT CTC ‘Air Support Services’ VHF 129.65, with ETA and
handling requirements. PRKG bay and any delays due VIP movements will be advised.
Crew room facilities – RAAF VIP Terminal and 34SQN HQ facilities not AVBL for military or civilian
aircrew use without prior approval by RAAF VIP Operations. ADF crews contact RAAF VIP Duty
Operations Officer for approval to use facilities. Details AVBL via Defence Protected Network
(DPN). 34SQN APN AVBL up to B747 ACFT with PN.
Restrictions – ACFT hot-refuelling prohibited."
YSCD,CAROSUE DAM,WA,-30.173611,122.322222,301025S,1221920E,1291,1 E,CERT,+8,False,,False,False,False,False,False,False,False,True,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 125.75,1,06/24 Sealed,Nil fuel AVBL.
YSCN,CAMDEN,NSW,-34.040278,150.686667,340225S,1504112E,230,13 E,CERT,+10,True,"AVGAS, MOGAS, JET A1",True,True,True,False,False,False,False,False,handling_section,"Account, App",False,False,False,False,True,True,False,True,"D, G",120.1,FIA 124.55; ATIS 125.1; SMC 121.9; TWR 120.1,2,06/24 ; 10/28 Clay,"IOR Aviation Pty Ltd: JET A1, AVGAS and AVPULP (aviation unleaded fuel) H24 self-serve bowser.
Payment method via IOR Aviation tag for account holders or via the Fuelcharge APP.
Phone 1300 457 467."
YSCO,SCONE,NSW,-32.037222,150.832222,320214S,1504956E,745,12 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,Credit card,False,True,False,False,False,False,False,False,,128.0,FIA 124.8,1,11/29,"Aero Refuellers - AVGAS and JET A1 H24 self-service bowsers. Accept Aero Refuellers cards, V
and MC. PH: 0413 003 808."
YSCR,SOUTHERN CROSS,WA,-31.240278,119.359722,311425S,1192135E,1163,0 W,CERT,+8,False,,False,False,False,False,False,False,False,True,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 123.4,2,09/27 ; 14/32 150M Sealed,Nil fuel AVBL.
YSDU,DUBBO,NSW,-32.216667,148.574722,321300S,1483429E,935,11 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Carnet, Credit card, Fuel card",True,True,False,False,False,False,True,False,,134.0,FIA 123.9,2,05/23 Sealed; 11/29 Sealed,"AIR BP - Nicholls Aviation: H24 0419 767 200, 45MIN PN, call-out fee. JET A1 AIR BP Carnet.
VIVA Energy Aviation. 24HR 7 Days 0700-1700. AVGAS and JET A1 tankers, AH 45MIN PN.
Mobile 0407 708 066, Fax 02 6882 7522, 24HR AVGAS Card Swipe Bowser. VIVA Fuel2Sky fuel
card and credit cards (V and MC)."
YSEN,SERPENTINE,WA,-32.395,115.873333,322342S,1155224E,30,2 W,UNCR,+8,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,119.1,FIA 135.25,2,05/23 900M Sealed; 09/27 600M Grass,
YSFG,STONEFIELD GLIDING,SA,-34.341667,139.308333,342030S,1391830E,350,8 E,UNCR,+9:30,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 125.3,6,01L/19R 740M Natural; 01R/19L 740M Natural; 05/23 1380M Natural; 11/29 1400M Natural; 16L/34R 780M Natural; 16R/34L 720M Natural,
YSGE,SAINT GEORGE,QLD,-28.049722,148.595278,280259S,1483543E,656,10 E,CERT,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 118.95,1,11/29,
YSGR,SOUTH GRAFTON,NSW,-29.708889,152.928333,294232S,1525542E,20,12 E,UNCR,+10,True,AVGAS,True,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 122.6,1,"08/26 1200M Sealed, Bitumen, Grass",AVGAS not AVBL.
YSGT,SINGLETON,NSW,-32.616667,151.2,323700S,1511200E,150,12 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 125.7; CTAF 126.7,0,,
YSGW,SOUTH GALWAY,QLD,-25.674722,142.09,254029S,1420524E,380,7 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 118.8; CTAF 126.7,0,,
YSHK,SHARK BAY,WA,-25.893889,113.577222,255338S,1133438E,129,1 W,CERT,+8,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 122.1,1,18/36,
YSHL,SHELLHARBOUR AIRPORT,NSW,-34.561111,150.788611,343340S,1504719E,31,13 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,Credit card,False,True,False,False,False,False,False,False,,127.3,FIA 124.55,2,08/26 ; 16/34,"Aero Refuellers: AVGAS and JET A1 24HR self-service bowser. Accepts Aero Refuellers card,
V and MC. AVGAS and JET A1 by tanker H24 - 1HR PN. AH call-out fees may apply.
PH 0438 897 616."
YSHR,SHUTE HARBOUR/WHITSUNDAY,QLD,-20.278333,148.755556,201642S,1484520E,40,8 E,UNCR,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,Credit card,False,True,False,False,False,False,False,False,,127.85,FIA 135.5,1,14/32 1400M Asphalt,"AVGAS, JET A1. Credit cards only for fuel payment."
YSHT,SHEPPARTON,VIC,-36.428889,145.3925,362544S,1452333E,375,12 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Carnet, Credit card, App, Fuel card",True,True,False,False,False,True,True,False,,118.8,FIA 122.4; UNICOM 118.8,2,09/27 Gravel; 18/36 Sealed,"Shepparton
Gawne Aviation: 2200-0700 UTC DLY, AH PN during BH, PH 03 5823 1481.
H24 World Fuel Services AVGAS and JET A1 bowser WFS carnet card and
credit card (via smartphone APP) PH 0428 946 172.
E"
YSHW,HOLSWORTHY,NSW,-33.995,150.9525,335942S,1505709E,250,13 E,MIL,+10,True,F34,False,False,False,False,True,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,121.0,FIA 124.55; ATIS 120.9,1,11/29,"F34 (MIL only) 48HR PN to 6 AVN REGT PH 02 8782 7866 JO, OT Duty Officer PH 0419 528 777."
YSII,SAIBAI ISLAND,QLD,-9.378333,142.625,92242S,1423730E,15,4 E,CERT,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 120.3,1,12/30 Sealed,
YSLK,SEA LAKE,VIC,-35.531667,142.890556,353154S,1425326E,184,10 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 125.8; CTAF 126.7,2,09/27 Grass; 17/35 Grass,
YSMB,SOMERSBY,NSW,-33.367778,151.299722,332204S,1511759E,830,13 E,UNCR,+10,True,"AVGAS, MOGAS",True,True,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,132.1,FIA 124.55,1,"17/35 Grass, Natural","AVGAS PN required PH AD OPR. MOGAS on request (V, MC. PayPal)."
YSMI,SMITHTON,TAS,-40.835,145.083611,405006S,1450501E,31,13 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,119.1,FIA 122.6,2,06/24 ; 10/28 Gravel,
YSNF,NORFOLK ISLAND,,-29.0425,167.938056,290233S,1675617E,371,15 E,CERT,,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,Cash,False,False,False,True,False,False,False,False,,118.1,UNICOM 118.1,2,04/22 ; 11/29 Grooved,"Fuel: Burnt Pine Fuel - Phone 24 HR +6723 22188, Company FREQ 131.9. Limited stocks of
AVGAS and JET A1, confirm availability before DEP for Norfolk Island. V, MC and Cash only.
Ground Handling: Burnt Pine Travel Airport Services - Phone 24 HR +6723 22188, Company
FREQ 131.9."
YSNK,SNAKE BAY,NT,-11.422778,130.653611,112522S,1303913E,173,2 E,CERT,+9:30,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.5,FIA 118.15; CTAF 126.5,1,13/31 Sealed,
YSNW,NOWRA,NSW,-34.948889,150.536944,345656S,1503213E,399,13 E,MIL,+10,False,,False,False,False,False,False,False,False,True,handling_section,,False,False,False,False,False,False,False,True,,118.85,FIA 121.2; ACC 132.3; ACD 128.35; AFIS 118.85; APP 123.5; ATIS 125.65; SMC 135.85; SMCV 122.05; TWR 118.85,2,03/21 Grooved; 08/26,"Fuel not AVBL for visiting civil ACFT.
F44, O147, H576, H515, E10, E13.
Aircraft PIC should be prepared to refuel aircraft as only tanker driver provided.
General
MARSHALLING Provided - 24HR PN.
ACFT wash FAC on the FLW FREQ:
WASH 1 - EC135 size ACFT - 376.75;
WASH 2 - H60 size ACFT - 377.75;
WASH 3 - C130 size ACFT - 378.75."
YSNY,SUNNYSIDE,NSW,-35.763056,146.909167,354547S,1465433E,705,12 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,,0,,
YSOL,SOLOMON,WA,-22.254722,117.849444,221517S,1175058E,2008,1 E,CERT,+8,True,JET A1,False,False,True,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 125.7; UNICOM 126.7,1,09/27 Grooved,"ACFT marshalling is provided for all ACFT ABV 5,700KG MTOW.
AIR BP - JET A1 CTC AD Supervisor/ARO."
YSPE,STANTHORPE,QLD,-28.620278,151.990556,283713S,1515926E,2934,11 E,CERT,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 121.2; CTAF 126.7,1,08/26,
YSPI,SPRINGSURE,QLD,-24.130278,148.086667,240749S,1480512E,1223,9 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 122.3,2,"01/19 604M Sealed; 13/31 1208M Sealed, Concrete",
YSPK,SPRING CREEK,QLD,-18.621667,144.568333,183718S,1443406E,1700,7 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 119.8; CTAF 126.7,0,,
YSPT,SOUTHPORT,QLD,-27.921667,153.371389,275518S,1532217E,5,11 E,UNCR,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,119.0,FIA 119.5,1,"01/19 880M Sealed, Natural","AVGAS, JET A1, ULP, oil AVBL, CTC ARO. Maintenance facility AVBL
Jetpoint TEL: 07 5571 5847."
YSRA,SCENIC RIM,QLD,-28.085833,152.841667,280509S,1525030E,308,11 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.65,FIA 119.5,1,12/30 1200M,
YSRD,SUNRISE DAM,WA,-29.098333,122.455278,290554S,1222719E,1350,,,+8,True,JET A1,False,False,True,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.8,FIA 118.4,1,06/24,"JET A1 private installation. Contact National Jet Express, PH 08 8154 7444.
Email: rsgroundops@nje.aero."
YSRG,SUNRAYSIA GLIDING,VIC,-34.259722,142.058333,341535S,1420330E,165,9 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,118.8,FIA 122.1,3,04/22 ; 08/26 ; 15/33,
YSRI,RICHMOND (NSW),NSW,-33.600556,150.780833,333602S,1504651E,67,13 E,MIL,+10,True,F34,False,False,False,False,True,False,False,False,handling_section,,False,False,False,False,False,False,False,True,,135.5,FIA 124.55; APP 135.9; ATIS 126.3; SMC 128.25; SMCV 121.65; TWR 135.5,1,"10/28 Grooved, Bitumen, Concrete","F34 O128 O133 O135 O142 H515 H576 H578 S737 S738 S747 SKD5 MMX45 WTA HPOX LHOX
LOX LPOX. Other services AVBL are: E5 E6 E10 E11 E12 E13 E14 A1.
Movements section: Aviation fuel services and MIL ACFT handling services RQ 24HR PN for non-
scheduled and AH services. Alternate CTC: Duty Air Movements Officer 0408 481 655 or
RIC22SQNAMS.OPS@defence.gov.au
Regular MIL handling services (duty crew, GSE, stairs, cargo, PAX etc.) AVBL BTN 2130-0930
UTC DLY (1HR earlier during HDS). CTC RIC ABOC 02 4587 2888, 1300 333 362 or
ric.aboc@defence.gov.au
Fuel
1. Regular aviation fuel service AVBL 2130-1100 UTC DLY (1HR earlier during HDS).
2. Refuelling by tanker only (in-ground refuelling not AVBL)- EXP delays.
3. CTC Duty Aviation Fuel Operator 0417 274 704 or UHF channel 8.
General
1. CUST, IMG and Biosecurity RQ 48HR PN for any service.
2. Regular MIL handling services (Duty crew, GSE, Stairs, Cargo, PAX etc.) AVBL BTN
2130-0930 UTC DLY (1HR earlier during HDS). CTC RIC ABOC 02 4587 2888,
1300 333 362 or ric.aboc@defence.gov.au.
3. Movement sections (CS “Movements Richmond” 361.6, 15MIN prior to ARR) HS, Check
NOTAMs or UHF channel 11.
4. ACFT potable water SER not AVBL."
YSRN,STRAHAN,TAS,-42.155556,145.291389,420920S,1451729E,66,14 E,CERT,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,124.2,FIA 123.95,1,18/36 Sealed,
YSRT,SURAT,QLD,-27.159444,149.076111,270934S,1490434E,837,10 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 126.0; CTAF 126.7,0,,
YSSY,SYDNEY/KINGSFORD SMITH,NSW,-33.946111,151.177222,335646S,1511038E,21,13 E,CERT,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,True,G,,FIA 124.55; ACD 133.8; APP 125.8; APP 135.9; APP 124.4; APP 128.3; APP 125.3; APP 126.1; APP 119.35; ATIS 118.55; COORD 127.6; DEP 123.0; DEP 129.7; DEP 118.4; PRM 133.95; PRM 119.45; SMC 121.7/126.5; TFC 135.1; TWR 120.5/124.7,3,"07/25 Grooved; 16L/34R Grooved, Sealed, Asphalt, Concrete; 16R/34L Grooved, Sealed, Asphalt","For information regarding refuellers hours, fuel types available and acceptable payments methods
contact the following:
AIR BP – Air Refuel: PH: +61 2 9313 4241 or 0418 619 365, VHF 129.9.
Viva Energy: PH: +61 2 9667 4044 (office), +61 2 9667 1920 or 0418 962 294. 0400-2300 Local.
Execujet: FBO services and VIP Lounge H24. Civil and MIL ACFT. IS-BAH Stage II.
PH +61 2 9693 0888 Email: fbo.yssy@execujet.com.au; VHF: 131.95MHz.
Additional contact details for fuel companies, FBO, catering, ramp and other associated services
are available from Sydney’s Airport web address:
www.sydneyairport.com.au/corporate/partner-with-us/services"
YSTA,ST ARNAUD,VIC,-36.636667,143.185833,363812S,1431109E,640,11 E,CERT,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,119.1,FIA 125.8/125.8; FIA 126.8; CTAF 119.1,2,09/27 Gravel; 18/36 Sealed,
YSTH,SAINT HELENS,TAS,-41.336667,148.281944,412012S,1481655E,158,15 E,CERT,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,119.1,FIA 126.5,1,"08/26 Gravel, Sand",
YSTL,STIRLING STATION,QLD,-17.186389,141.711667,171111S,1414242E,150,6 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 118.6; CTAF 126.7,1,16/34 1200M,
YSTO,STONEHENGE,QLD,-24.356389,143.291389,242123S,1431729E,543,7 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 122.1; CTAF 126.7,1,"04/22 1260M Sealed, Bitumen",
YSTW,TAMWORTH,NSW,-31.083889,150.846667,310502S,1505048E,1335,12 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Carnet, Credit card",True,True,False,False,False,False,False,True,"C, D, G",119.4,FIA 127.1; ATIS 116.0/123.8; SMC 121.9; TWR 118.25/119.4,4,06/24 Clay; 12L/30R Grooved; 12R/30L ; 18/36 Clay,"Viva Energy Australia – Northwest Aviation Fuels Pty Ltd: 2030-0630 UTC MON-FRI, AVGAS H24
Viva swipe card/credit card bowser. AH 1HR PN, JET A1 available 24HR. AH call-out fees apply:
PH 0419 424 834, 02 6761 5640, VHF 126.4 JO. AVGAS, JET A1, 0125. Viva fuel and fly, carnet
and credit cards (V and MC) (NSW and QLD government contract, Department of Defence
contract)."
YSWB,SWAN BAY,NSW,-29.049167,153.301111,290257S,1531804E,15,12 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 120.3; CTAF 126.7,0,,
YSWG,WAGGA WAGGA,NSW,-35.165278,147.466389,350955S,1472759E,724,12 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Carnet, Credit card, App, Fuel card",True,True,False,False,False,True,True,False,,126.95,FIA 119.5,2,05/23 ; 12/30 Clay,"World Fuel Services: JET A1 tanker refueller, AVGAS tanker refueller and 24HR AVGAS bowser.
WFS carnet card, V and MC via Compac Pay smartphone APP. Staffed 0800-1700 Local MON-FRI
and 0800-1200 Local SAT/SUN. 24HR Duty Refueller PH: 0429 460 728.
Email: waggaaviationfuels@gmail.com.
FBO Service contact Wagga Air Centre 0900-1700 Local, Phone 02 6922 7122, AH 0427 227 122,
Email: admin@waggaaircentre.com"
YSWH,SWAN HILL,VIC,-35.375833,143.532778,352233S,1433158E,234,10 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,"Carnet, Account, App",True,False,False,False,True,True,False,False,,119.1,FIA 125.8,2,04/22 Gravel; 08/26 Sealed,"BP: AVGAS H24. Mid Murray Flying Club via BP carnet card swipe bowser, otherwise PN required.
PH 03 5032 2444, 0418 507 221 or Fax 03 5033 1376.
IOR Aviation: JET A1 H24 self-service bowser. Payment via IOR Aviation tag for account holders or
the Fuelcharge APP, PH 1300 457 467."
YSWL,STAWELL,VIC,-37.071667,142.740278,370418S,1424425E,807,11 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,Credit card,False,True,False,False,False,False,False,False,,119.1,FIA 125.8,2,11/29 Sealed; 18/36 Sealed,"052° 2.0NM
Stawell D C Aero Refuellers: JET A1 and AVGAS H24 self-serve bowsers. Accepts Aero
H Refuellers cards, V and MC. PH 02 6540 1850.
H
H"
YSWS,SYDNEY/NANCY-BIRD WALTON,NSW,-33.890833,150.718333,335327S,1504306E,308,13 E,CERT,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,True,,,FIA 124.55; ACD 118.65; APP 119.35; APRON 126.575; ATIS 127.0; DEP 118.4; SMC 124.05; TWR 128.1,1,"05/23 255M Grooved, Concrete","AD OPR does not provide ACFT marshalling. All requests to be directed to airline or ground
handling agent."
YTAA,TARA,QLD,-27.156667,150.476667,270924S,1502836E,1180,10 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 123.95; CTAF 126.7,0,,
YTAM,TAROOM,QLD,-25.801944,149.899444,254807S,1495358E,786,10 E,CERT,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 126.0; CTAF 126.7,2,08/26 Clay; 12/30 Gravel,
YTBB,TUMBY BAY,SA,-34.361111,136.095,342140S,1360542E,32,7 E,CERT,+9:30,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,128.0,FIA 125.9; CTAF 128.0,1,15/33,
YTBR,TIMBER CREEK,NT,-15.620556,130.445556,153714S,1302644E,51,2 E,UNCR,+9:30,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 122.6,0,,
YTDN,TOORADIN,VIC,-38.215556,145.423611,381256S,1452525E,10,12 E,UNCR,+10,True,AVGAS,True,False,False,False,False,False,False,False,handling_section,Credit card,False,True,False,False,False,False,False,False,,124.2,FIA 123.35,0,,"AVGAS AVBL DLY, 0900 -1700 Local, CTC AD OPR. Mobile PH and credit card required. MC and V
only."
YTDR,THEODORE,QLD,-24.986389,150.093056,245911S,1500535E,560,10 E,CERT,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 135.3; CTAF 126.7,1,17/35,
YTEE,TREPELL,QLD,-21.835,140.888056,215006S,1405317E,891,6 E,CERT,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 123.95,1,14/32,
YTEF,TELFER,WA,-21.715,122.228333,214254S,1221342E,975,1 E,CERT,+8,True,JET A1,False,False,True,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.65,FIA 134.5; UNICOM 126.65,1,12/30 Sealed,Greatland Pty Ltd: JET A1. Privately owned stock - CTC ARO.
YTEM,TEMORA,NSW,-34.421389,147.511667,342517S,1473042E,921,12 E,CERT,+10,True,"AVGAS, JET A1, FSII",True,False,True,False,False,True,False,False,handling_section,"Carnet, Credit card",True,True,False,False,False,False,False,False,,126.15,FIA 134.65; UNICOM 126.15,3,05/23 ; 09/27 Gravel; 18/36,"Temora Aero Club: 2200-0800 UTC MON-FRI, JF HJ, PN during BH. Phone 02 6977 2733,
Fax 6978 1080. AVGAS, O117, O125.
Aero Refuellers: AVGAS bowser. Accepts Aero Refuellers card, V and MC. PH 02 6054 2200 BH or
website: www.aerorefuellers.com.au.
Skyfuel Australia: JET A1 + FSII and AVGAS. H24 DLY, card operated pump accepts V, MC and
Skyfuel Carnet Card. PH 0418 862 100. Website: www.skyfuel.com.au, for site orientation."
YTES,TESSA SHOALS,WA,-20.556389,117.243611,203323S,1171437E,,1 E,UNCR,+8,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,127.35,FIA 122.4; ATIS 134.55; TWR 127.35; CTAF 127.35,0,,
YTFA,TRURO FLAT AIRPARK,SA,-34.395278,139.383333,342343S,1392300E,220,8 E,UNCR,+9:30,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 125.3; CTAF 126.7,4,03/21 Natural; 09/27 Natural; 13/31 Natural; 18/36 Natural,
YTFD,TENTERFIELD,NSW,-28.991111,151.929722,285928S,1515547E,2624,11 E,UNCR,+10,True,JET A1,False,False,True,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 126.8; CTAF 126.7,1,07/25 1270M Grass,JET A1 available for emergency services operations. Call out fee may apply. PH ARO.
YTGM,THARGOMINDAH,QLD,-27.986389,143.810833,275911S,1434839E,433,8 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,Credit card,False,True,False,False,False,False,False,False,,126.7,FIA 118.8,2,04/22 Gravel; 13/31,"2
Phone ARO. AVGAS and JET A1. Self-serve bowser AVBL H24 (Credit card
846
31swipe machine (pin only)).
0
4"
YTGT,THE GRANITES,NT,-20.548333,130.35,203254S,1302100E,1299,3 E,CERT,+9:30,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 118.9,1,11/29 Sealed,"ACFT marshalling is provided for all ACFT ABV 5,700KG MTOW."
YTHN,THUNDERBOX,WA,-28.153889,120.939167,280914S,1205621E,1704,1 E,CERT,+8,True,JET A1,False,False,True,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.5,FIA 118.95,1,07/25 Sealed,Ground handling and fuel (JET A1) by prior arrangement with AD OPR.
YTHY,THYLUNGRA,QLD,-26.093333,143.4525,260536S,1432709E,540,8 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 118.8; CTAF 126.7,0,,
YTIB,TIBOOBURRA,NSW,-29.451111,142.057778,292704S,1420328E,584,8 E,CERT,+10,True,"AVGAS, JET A1",True,False,True,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 126.5; CTAF 126.7,2,02/20 Sealed; 15/33 Gravel,"A Tracy Hotchin (Tibooburra Hotel). Phone to check fuel availability. Airport
transfers and accommodation AVBL. PH 08 8091 3310. AVGAS, JET A1."
YTLP,TILPA,NSW,-30.925556,144.42,305532S,1442512E,280,9 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 124.9; CTAF 126.7,0,,
YTMB,TAMBO,QLD,-24.838889,146.293056,245020S,1461735E,1500,8 E,UNCR,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 124.8; CTAF 126.7,0,,
YTMN,TANAMI,NT,-19.966667,129.725556,195800S,1294332E,1400,3 E,UNCR,+9:30,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,126.7,FIA 118.9; UNICOM 128.9,0,,
YTMO,THE MONUMENT,QLD,-21.811944,139.923333,214843S,1395524E,949,6 E,CERT,+10,False,,False,False,False,False,False,False,False,False,handling_section,,False,False,False,False,False,False,False,False,,127.3,FIA 122.4,1,14/32,Ground handling and fuel by prior arrangement with ARO.
